 1000  1.0000E+02
    i  x                       den                     ener                    pres                    vel                     cs
  372  3.7137137137137137E-01  5.7181093418905042E+01  1.0439400650279245E-05  3.9795756254733040E-04  9.0495360941119896E-04  3.4057795078169446E-03
  373  3.7237237237237237E-01  5.7929760621960366E+01  1.0314919051976977E-05  3.9836052767728310E-04  9.0763463868367182E-04  3.3854129982711575E-03
  374  3.7337337337337337E-01  5.8687125690579875E+01  1.0192271466438567E-05  3.9877007774892738E-04  9.1032057408352233E-04  3.3652260063509302E-03
  375  3.7437437437437437E-01  5.9453294602175012E+01  1.0071426198586215E-05  3.9918631256573992E-04  9.1301148811173474E-04  3.3452165182517984E-03
  376  3.7537537537537538E-01  6.0228375075764651E+01  9.9523521844337963E-06  3.9960933350012291E-04  9.1570745411812366E-04  3.3253825484920273E-03
  377  3.7637637637637638E-01  6.1012476609801208E+01  9.8350189768851807E-06  4.0003924352277208E-04  9.1840854630761550E-04  3.3057221394433255E-03
  378  3.7737737737737738E-01  6.1805710520917125E+01  9.7193967318886248E-06  4.0047614723270422E-04  9.2111483974648949E-04  3.2862333608705382E-03
  379  3.7837837837837838E-01  6.2608189983616074E+01  9.6054561949373735E-06  4.0092015088796071E-04  9.2382641036857434E-04  3.2669143094801203E-03
  380  3.7937937937937938E-01  6.3420030070933885E+01  9.4931686879069273E-06  4.0137136243700355E-04  9.2654333498139670E-04  3.2477631084771986E-03
  381  3.8038038038038038E-01  6.4241347796094965E+01  9.3825060962197052E-06  4.0182989155082091E-04  9.2926569127227755E-04  3.2287779071310326E-03
  382  3.8138138138138138E-01  6.5072262155190712E+01  9.2734408563281194E-06  4.0229584965575978E-04  9.3199355781437210E-04  3.2099568803486927E-03
  383  3.8238238238238238E-01  6.5912894170907186E+01  9.1659459435073412E-06  4.0276934996710362E-04  9.3472701407264918E-04  3.1912982282567739E-03
  384  3.8338338338338338E-01  6.6763366937330123E+01  9.0599948599493020E-06  4.0325050752341341E-04  9.3746614040980532E-04  3.1728001757909724E-03
  385  3.8438438438438438E-01  6.7623805665856190E+01  8.9555616231497229E-06  4.0373943922165101E-04  9.4021101809210918E-04  3.1544609722933513E-03
  386  3.8538538538538539E-01  6.8494337732240216E+01  8.8526207545802126E-06  4.0423626385310422E-04  9.4296172929517132E-04  3.1362788911171314E-03
  387  3.8638638638638639E-01  6.9375092724809018E+01  8.7511472686377055E-06  4.0474110214013335E-04  9.4571835710963439E-04  3.1182522292388419E-03
  388  3.8738738738738739E-01  7.0266202493873361E+01  8.6511166618637448E-06  4.0525407677375978E-04  9.4848098554677863E-04  3.1003793068776718E-03
  389  3.8838838838838839E-01  7.1167801202370480E+01  8.5525049024263324E-06  4.0577531245211747E-04  9.5124969954403728E-04  3.0826584671218685E-03
  390  3.8938938938938939E-01  7.2080025377770605E+01  8.4552884198572846E-06  4.0630493591978868E-04  9.5402458497041635E-04  3.0650880755620285E-03
  391  3.9039039039039039E-01  7.3003013965281870E+01  8.3594440950382363E-06  4.0684307600804631E-04  9.5680572863181322E-04  3.0476665199311345E-03
  392  3.9139139139139139E-01  7.3936908382389053E+01  8.2649492504286417E-06  4.0738986367602506E-04  9.5959321827622783E-04  3.0303922097511922E-03
  393  3.9239239239239239E-01  7.4881852574762620E+01  8.1717816405293073E-06  4.0794543205284496E-04  9.6238714259886073E-04  3.0132635759863254E-03
  394  3.9339339339339339E-01  7.5837993073575649E+01  8.0799194425751881E-06  4.0850991648071091E-04  9.6518759124709135E-04  2.9962790707021914E-03
  395  3.9439439439439439E-01  7.6805479054267332E+01  7.9893412474513538E-06  4.0908345455901268E-04  9.6799465482533016E-04  2.9794371667315800E-03
  396  3.9539539539539540E-01  7.7784462396792903E+01  7.9000260508262118E-06  4.0966618618945056E-04  9.7080842489973787E-04  2.9627363573460660E-03
  397  3.9639639639639640E-01  7.8775097747401054E+01  7.8119532444962439E-06  4.1025825362221230E-04  9.7362899400280477E-04  2.9461751559335829E-03
  398  3.9739739739739740E-01  7.9777542581981122E+01  7.7251026079366776E-06  4.1085980150322783E-04  9.7645645563778299E-04  2.9297520956817941E-03
  399  3.9839839839839840E-01  8.0791957271023604E+01  7.6394543000526753E-06  4.1147097692252887E-04  9.7929090428296423E-04  2.9134657292671359E-03
  400  3.9939939939939940E-01  8.1818505146238893E+01  7.5549888511257782E-06  4.1209192946374132E-04  9.8213243539579534E-04  2.8973146285494126E-03
  401  4.0040040040040040E-01  8.2857352568880456E+01  7.4716871549504932E-06  4.1272281125473892E-04  9.8498114541682381E-04  2.8812973842718248E-03
  402  4.0140140140140140E-01  8.3908668999820098E+01  7.3895304611560556E-06  4.1336377701948765E-04  9.8783713177346503E-04  2.8654126057663156E-03
  403  4.0240240240240240E-01  8.4972627071424406E+01  7.3085003677085444E-06  4.1401498413111088E-04  9.9070049288358299E-04  2.8496589206641214E-03
  404  4.0340340340340340E-01  8.6049402661282945E+01  7.2285788135886593E-06  4.1467659266620635E-04  9.9357132815887557E-04  2.8340349746114167E-03
  405  4.0440440440440440E-01  8.7139174967840331E+01  7.1497480716406058E-06  4.1534876546044653E-04  9.9644973800805570E-04  2.8185394309899442E-03
  406  4.0540540540540541E-01  8.8242126587985901E+01  7.0719907415876614E-06  4.1603166816549516E-04  9.9933582383981910E-04  2.8031709706425253E-03
  407  4.0640640640640641E-01  8.9358443596656349E+01  6.9952897432101185E-06  4.1672546930727339E-04  1.0022296880655891E-03  2.7879282916033465E-03
  408  4.0740740740740741E-01  9.0488315628508373E+01  6.9196283096814248E-06  4.1743034034560979E-04  1.0051314341020289E-03  2.7728101088329197E-03
  409  4.0840840840840841E-01  9.1631935961720165E+01  6.8449899810584558E-06  4.1814645573530972E-04  1.0080411663733111E-03  2.7578151539576188E-03
  410  4.0940940940940941E-01  9.2789501603982367E+01  6.7713585979219676E-06  4.1887399298868016E-04  1.0109589903131343E-03  2.7429421750136938E-03
  411  4.1041041041041041E-01  9.3961213380740990E+01  6.6987182951633912E-06  4.1961313273954729E-04  1.0138850123664765E-03  2.7281899361956682E-03
  412  4.1141141141141141E-01  9.5147276025756735E+01  6.6270534959142323E-06  4.2036405880880508E-04  1.0168193399910730E-03  2.7135572176090255E-03
  413  4.1241241241241241E-01  9.6347898274047137E+01  6.5563489056144477E-06  4.2112695827153407E-04  1.0197620816586100E-03  2.6990428150270953E-03
  414  4.1341341341341341E-01  9.7563292957280035E+01  6.4865895062162677E-06  4.2190202152573080E-04  1.0227133468556200E-03  2.6846455396520471E-03
  415  4.1441441441441441E-01  9.8793677101688989E+01  6.4177605505200316E-06  4.2268944236268919E-04  1.0256732460840685E-03  2.6703642178799073E-03
  416  4.1541541541541542E-01  1.0003927202858346E+02  6.3498475566386987E-06  4.2348941803907654E-04  1.0286418908616199E-03  2.6561976910695106E-03
  417  4.1641641641641642E-01  1.0130030345752886E+02  6.2828363025877887E-06  4.2430214935074775E-04  1.0316193937215692E-03  2.6421448153153043E-03
  418  4.1741741741741742E-01  1.0257700161227394E+02  6.2167128209975928E-06  4.2512784070834280E-04  1.0346058682124280E-03  2.6282044612239219E-03
  419  4.1841841841841842E-01  1.0386960132950538E+02  6.1514633939445858E-06  4.2596670021471351E-04  1.0376014288971506E-03  2.6143755136944455E-03
  420  4.1941941941941942E-01  1.0517834217051192E+02  6.0870745478990509E-06  4.2681893974422703E-04  1.0406061913519878E-03  2.6006568717022781E-03
  421  4.2042042042042042E-01  1.0650346853584314E+02  6.0235330487860104E-06  4.2768477502399480E-04  1.0436202721649533E-03  2.5870474480865486E-03
  422  4.2142142142142142E-01  1.0784522978305046E+02  5.9608258971566371E-06  4.2856442571707698E-04  1.0466437889338905E-03  2.5735461693409732E-03
  423  4.2242242242242242E-01  1.0920388034760077E+02  5.8989403234673926E-06  4.2945811550771371E-04  1.0496768602641236E-03  2.5601519754080991E-03
  424  4.2342342342342342E-01  1.1057967986705612E+02  5.8378637834642188E-06  4.3036607218863626E-04  1.0527196057656790E-03  2.5468638194768568E-03
  425  4.2442442442442442E-01  1.1197289330861560E+02  5.7775839536691756E-06  4.3128852775051208E-04  1.0557721460500621E-03  2.5336806677833504E-03
  426  4.2542542542542543E-01  1.1338379110011880E+02  5.7180887269669927E-06  4.3222571847357985E-04  1.0588346027265741E-03  2.5206014994148152E-03
  427  4.2642642642642643E-01  1.1481264926461337E+02  5.6593662082890672E-06  4.3317788502153172E-04  1.0619070983981521E-03  2.5076253061166738E-03
  428  4.2742742742742743E-01  1.1625974955859237E+02  5.6014047103925074E-06  4.3414527253770171E-04  1.0649897566567186E-03  2.4947510921026232E-03
  429  4.2842842842842843E-01  1.1772537961401060E+02  5.5441927497318860E-06  4.3512813074362106E-04  1.0680827020780210E-03  2.4819778738676867E-03
  430  4.2942942942942943E-01  1.1920983308419261E+02  5.4877190424214291E-06  4.3612671404000261E-04  1.0711860602159476E-03  2.4693046800041661E-03
  431  4.3043043043043043E-01  1.2071340979374856E+02  5.4319725002854262E-06  4.3714128161021842E-04  1.0742999575963008E-03  2.4567305510204290E-03
  432  4.3143143143143143E-01  1.2223641589261801E+02  5.3769422269947071E-06  4.3817209752633649E-04  1.0774245217100110E-03  2.4442545391624706E-03
  433  4.3243243243243243E-01  1.2377916401436561E+02  5.3226175142870871E-06  4.3921943085778426E-04  1.0805598810057732E-03  2.4318757082381875E-03
  434  4.3343343343343343E-01  1.2534197343885637E+02  5.2689878382697381E-06  4.4028355578270853E-04  1.0837061648820898E-03  2.4195931334443030E-03
  435  4.3443443443443443E-01  1.2692517025944281E+02  5.2160428558014962E-06  4.4136475170210348E-04  1.0868635036786984E-03  2.4074059011958856E-03
  436  4.3543543543543544E-01  1.2852908755480013E+02  5.1637724009531705E-06  4.4246330335678039E-04  1.0900320286673694E-03  2.3953131089584025E-03
  437  4.3643643643643644E-01  1.3015406556555037E+02  5.1121664815439655E-06  4.4357950094725486E-04  1.0932118720420520E-03  2.3833138650822504E-03
  438  4.3743743743743744E-01  1.3180045187582068E+02  5.0612152757521825E-06  4.4471364025662937E-04  1.0964031669083507E-03  2.3714072886397091E-03
  439  4.3843843843843844E-01  1.3346860159988606E+02  5.0109091287984105E-06  4.4586602277655150E-04  1.0996060472723130E-03  2.3595925092642611E-03
  440  4.3943943943943944E-01  1.3515887757405156E+02  4.9612385496994648E-06  4.4703695583633008E-04  1.1028206480285081E-03  2.3478686669922256E-03
  441  4.4044044044044044E-01  1.3687165055393395E+02  4.9121942080913787E-06  4.4822675273529435E-04  1.1060471049473767E-03  2.3362349121066522E-03
  442  4.4144144144144144E-01  1.3860729941730848E+02  4.8637669311197927E-06  4.4943573287848317E-04  1.1092855546618327E-03  2.3246904049834232E-03
  443  4.4244244244244244E-01  1.4036621137269151E+02  4.8159477003961351E-06  4.5066422191575437E-04  1.1125361346530956E-03  2.3132343159395138E-03
  444  4.4344344344344344E-01  1.4214878217383550E+02  4.7687276490180246E-06  4.5191255188440658E-04  1.1157989832357333E-03  2.3018658250833593E-03
  445  4.4444444444444444E-01  1.4395541634031886E+02  4.7220980586523675E-06  4.5318106135540869E-04  1.1190742395418947E-03  2.2905841221672810E-03
  446  4.4544544544544545E-01  1.4578652738441912E+02  4.6760503566796624E-06  4.5447009558333496E-04  1.1223620435047116E-03  2.2793884064419226E-03
  447  4.4644644644644645E-01  1.4764253804446401E+02  4.6305761133980634E-06  4.5578000666010662E-04  1.1256625358408484E-03  2.2682778865126497E-03
  448  4.4744744744744745E-01  1.4952388052486194E+02  4.5856670392857882E-06  4.5711115367264373E-04  1.1289758580321787E-03  2.2572517801978652E-03
  449  4.4844844844844845E-01  1.5143099674301963E+02  4.5413149823204968E-06  4.5846390286453429E-04  1.1323021523065678E-03  2.2463093143891968E-03
  450  4.4944944944944945E-01  1.5336433858336215E+02  4.4975119253542999E-06  4.5983862780183058E-04  1.1356415616177400E-03  2.2354497249135104E-03
  451  4.5045045045045045E-01  1.5532436815867728E+02  4.4542499835430909E-06  4.6123570954308622E-04  1.1389942296242086E-03  2.2246722563967063E-03
  452  4.5145145145145145E-01  1.5731155807901426E+02  4.4115214018289289E-06  4.6265553681375067E-04  1.1423603006672489E-03  2.2139761621292556E-03
  453  4.5245245245245245E-01  1.5932639172837413E+02  4.3693185524742326E-06  4.6409850618504149E-04  1.1457399197478913E-03  2.2033607039334337E-03
  454  4.5345345345345345E-01  1.6136936354943745E+02  4.3276339326465780E-06  4.6556502225741826E-04  1.1491332325029144E-03  2.1928251520322105E-03
  455  4.5445445445445445E-01  1.6344097933658328E+02  4.2864601620529207E-06  4.6705549784878592E-04  1.1525403851798169E-03  2.1823687849197565E-03
  456  4.5545545545545546E-01  1.6554175653746196E+02  4.2457899806220975E-06  4.6857035418755910E-04  1.1559615246107473E-03  2.1719908892335258E-03
  457  4.5645645645645646E-01  1.6767222456339336E+02  4.2056162462344880E-06  4.7011002111072303E-04  1.1593967981853701E-03  2.1616907596278758E-03
  458  4.5745745745745746E-01  1.6983292510887152E+02  4.1659319324977475E-06  4.7167493726703093E-04  1.1628463538226492E-03  2.1514676986491875E-03
  459  4.5845845845845846E-01  1.7202441248046621E+02  4.1267301265675503E-06  4.7326555032548188E-04  1.1663103399415274E-03  2.1413210166124479E-03
  460  4.5945945945945946E-01  1.7424725393542212E+02  4.0880040270123072E-06  4.7488231718922784E-04  1.1697889054304817E-03  2.1312500314792588E-03
  461  4.6046046046046046E-01  1.7650203003026670E+02  4.0497469417208519E-06  4.7652570421506305E-04  1.1732821996159365E-03  2.1212540687372364E-03
  462  4.6146146146146146E-01  1.7878933497974845E+02  4.0119522858521115E-06  4.7819618743865382E-04  1.1767903722295131E-03  2.1113324612807671E-03
  463  4.6246246246246246E-01  1.8110977702643878E+02  3.9746135798258064E-06  4.7989425280567165E-04  1.1803135733740994E-03  2.1014845492930856E-03
  464  4.6346346346346346E-01  1.8346397882134213E+02  3.9377244473532453E-06  4.8162039640899798E-04  1.1838519534887194E-03  2.0917096801296423E-03
  465  4.6446446446446446E-01  1.8585257781587115E+02  3.9012786135073081E-06  4.8337512473217394E-04  1.1874056633121864E-03  2.0820072082027287E-03
  466  4.6546546546546547E-01  1.8827622666555628E+02  3.8652699028307305E-06  4.8515895489927423E-04  1.1909748538455226E-03  2.0723764948673274E-03
  467  4.6646646646646647E-01  1.9073559364587209E+02  3.8296922374818283E-06  4.8697241493138982E-04  1.1945596763131283E-03  2.0628169083081590E-03
  468  4.6746746746746747E-01  1.9323136308057634E+02  3.7945396354168214E-06  4.8881604400991040E-04  1.1981602821226857E-03  2.0533278234278946E-03
  469  4.6846846846846847E-01  1.9576423578297161E+02  3.7598062086079377E-06  4.9069039274680327E-04  1.2017768228237830E-03  2.0439086217365051E-03
  470  4.6946946946946947E-01  1.9833492951051437E+02  3.7254861612965011E-06  4.9259602346209224E-04  1.2054094500652444E-03  2.0345586912417208E-03
  471  4.7047047047047047E-01  2.0094417943321085E+02  3.6915737882802261E-06  4.9453351046874647E-04  1.2090583155511537E-03  2.0252774263405732E-03
  472  4.7147147147147147E-01  2.0359273861625566E+02  3.6580634732339613E-06  4.9650344036519617E-04  1.2127235709955593E-03  2.0160642277119936E-03
  473  4.7247247247247247E-01  2.0628137851738483E+02  3.6249496870631479E-06  4.9850641233569928E-04  1.2164053680758509E-03  2.0069185022104433E-03
  474  4.7347347347347347E-01  2.0901088949943240E+02  3.5922269862892718E-06  5.0054303845879073E-04  1.2201038583847978E-03  1.9978396627605508E-03
  475  4.7447447447447447E-01  2.1178208135859728E+02  3.5598900114666144E-06  5.0261394402405358E-04  1.2238191933812409E-03  1.9888271282527339E-03
  476  4.7547547547547548E-01  2.1459578386894548E+02  3.5279334856296185E-06  5.0471976785745942E-04  1.2275515243394319E-03  1.9798803234397833E-03
  477  4.7647647647647648E-01  2.1745284734369219E+02  3.4963522127702089E-06  5.0686116265553377E-04  1.2313010022970140E-03  1.9709986788343870E-03
  478  4.7747747747747748E-01  2.2035414321382782E+02  3.4651410763444224E-06  5.0903879532861091E-04  1.2350677780016410E-03  1.9621816306075753E-03
  479  4.7847847847847848E-01  2.2330056462467325E+02  3.4342950378077194E-06  5.1125334735345156E-04  1.2388520018562327E-03  1.9534286204880666E-03
  480  4.7947947947947948E-01  2.2629302705097082E+02  3.4038091351783663E-06  5.1350551513550647E-04  1.2426538238628647E-03  1.9447390956624966E-03
  481  4.8048048048048048E-01  2.2933246893114027E+02  3.3736784816282947E-06  5.1579601038111828E-04  1.2464733935652965E-03  1.9361125086765131E-03
  482  4.8148148148148148E-01  2.3241985232135209E+02  3.3438982641008584E-06  5.1812556047996477E-04  1.2503108599901394E-03  1.9275483173367200E-03
  483  4.8248248248248248E-01  2.3555616357009531E+02  3.3144637419549272E-06  5.2049490889805670E-04  1.2541663715866698E-03  1.9190459846134564E-03
  484  4.8348348348348348E-01  2.3874241401394199E+02  3.2853702456347679E-06  5.2290481558161474E-04  1.2580400761652953E-03  1.9106049785443958E-03
  485  4.8448448448448448E-01  2.4197964069523707E+02  3.2566131753651826E-06  5.2535605737216132E-04  1.2619321208346843E-03  1.9022247721389531E-03
  486  4.8548548548548549E-01  2.4526890710246985E+02  3.2281879998713858E-06  5.2784942843317527E-04  1.2658426519375679E-03  1.8939048432834874E-03
  487  4.8648648648648649E-01  2.4861130393411219E+02  3.2000902551231175E-06  5.3038574068866935E-04  1.2697718149852318E-03  1.8856446746472906E-03
  488  4.8748748748748749E-01  2.5200794988673802E+02  3.1723155431025036E-06  5.3296582427406392E-04  1.2737197545907119E-03  1.8774437535893508E-03
  489  4.8848848848848849E-01  2.5545999246827034E+02  3.1448595305951880E-06  5.3559052799974330E-04  1.2776866144007140E-03  1.8693015720658844E-03
  490  4.8948948948948949E-01  2.5896860883723405E+02  3.1177179480042753E-06  5.3826071982769548E-04  1.2816725370262785E-03  1.8612176265386280E-03
  491  4.9049049049049049E-01  2.6253500666892703E+02  3.0908865881866355E-06  5.4097728736165034E-04  1.2856776639722154E-03  1.8531914178838850E-03
  492  4.9149149149149149E-01  2.6616042504945699E+02  3.0643613053111349E-06  5.4374113835114702E-04  1.2897021355653353E-03  1.8452224513023220E-03
  493  4.9249249249249249E-01  2.6984613539862856E+02  3.0381380137383704E-06  5.4655320120997652E-04  1.2937460908815075E-03  1.8373102362295120E-03
  494  4.9349349349349349E-01  2.7359344242270354E+02  3.0122126869214972E-06  5.4941442554946254E-04  1.2978096676715769E-03  1.8294542862472214E-03
  495  4.9449449449449449E-01  2.7740368509809711E+02  2.9865813563277498E-06  5.5232578272706060E-04  1.3018930022861768E-03  1.8216541189954408E-03
  496  4.9549549549549550E-01  2.8127823768711476E+02  2.9612401103802718E-06  5.5528826641077338E-04  1.3059962295994753E-03  1.8139092560851586E-03
  497  4.9649649649649650E-01  2.8521851078687841E+02  2.9361850934198766E-06  5.5830289315989914E-04  1.3101194829318978E-03  1.8062192230118804E-03
  498  4.9749749749749750E-01  2.8922595241263544E+02  2.9114125046863774E-06  5.6137070302264932E-04  1.3142628939718706E-03  1.7985835490698963E-03
  499  4.9849849849849850E-01  2.9330204911669217E+02  2.8869185973191317E-06  5.6449276015119206E-04  1.3184265926966344E-03  1.7910017672672998E-03
  500  4.9949949949949950E-01  2.9744832714426299E+02  2.8626996773764585E-06  5.6767015343469932E-04  1.3226107072921784E-03  1.7834734142417644E-03
  501  5.0050050050050050E-01  3.0166635362757784E+02  2.8387521028735962E-06  5.7090399715099769E-04  1.3268153640723518E-03  1.7759980301770846E-03
  502  5.0150150150150150E-01  3.0595773781964539E+02  2.8150722828388796E-06  5.7419543163744573E-04  1.3310406873972080E-03  1.7685751587204881E-03
  503  5.0250250250250250E-01  3.1032413236912540E+02  2.7916566763878232E-06  5.7754562398168505E-04  1.3352867995906473E-03  1.7612043469007297E-03
  504  5.0350350350350350E-01  3.1476723463782311E+02  2.7685017918148095E-06  5.8095576873293727E-04  1.3395538208574190E-03  1.7538851450469769E-03
  505  5.0450450450450450E-01  3.1928878806238021E+02  2.7456041857020880E-06  5.8442708863454534E-04  1.3438418691995548E-03  1.7466171067084980E-03
  506  5.0550550550550551E-01  3.2389058356180137E+02  2.7229604620458022E-06  5.8796083537848480E-04  1.3481510603323036E-03  1.7393997885751671E-03
  507  5.0650650650650651E-01  3.2857446099252301E+02  2.7005672713987687E-06  5.9155829038259937E-04  1.3524815075996432E-03  1.7322327503987989E-03
  508  5.0750750750750751E-01  3.3334231065280135E+02  2.6784213100297412E-06  5.9522076559134479E-04  1.3568333218894483E-03  1.7251155549153291E-03
  509  5.0850850850850851E-01  3.3819607483827053E+02  2.6565193190989026E-06  5.9894960430085598E-04  1.3612066115483964E-03  1.7180477677678564E-03
  510  5.0950950950950951E-01  3.4313774945059899E+02  2.6348580838493323E-06  6.0274618200918505E-04  1.3656014822966970E-03  1.7110289574305647E-03
  511  5.1051051051051051E-01  3.4816938566125253E+02  2.6134344328142087E-06  6.0661190729259136E-04  1.3700180371427326E-03  1.7040586951335427E-03
  512  5.1151151151151151E-01  3.5329309163245743E+02  2.5922452370395083E-06  6.1054822270880025E-04  1.3744563762977039E-03  1.6971365547885220E-03
  513  5.1251251251251251E-01  3.5851103429754477E+02  2.5712874093219757E-06  6.1455660572818395E-04  1.3789165970903730E-03  1.6902621129155534E-03
  514  5.1351351351351351E-01  3.6382544120294991E+02  2.5505579034621419E-06  6.1863856969385650E-04  1.3833987938820040E-03  1.6834349485706440E-03
  515  5.1451451451451451E-01  3.6923860241423760E+02  2.5300537135321750E-06  6.2279566481171479E-04  1.3879030579816009E-03  1.6766546432743769E-03
  516  5.1551551551551552E-01  3.7475287248862445E+02  2.5097718731583560E-06  6.2702947917149970E-04  1.3924294775615464E-03  1.6699207809415379E-03
  517  5.1651651651651652E-01  3.8037067251657652E+02  2.4897094548179761E-06  6.3134163979999512E-04  1.3969781375737485E-03  1.6632329478117731E-03
  518  5.1751751751751752E-01  3.8609449223517071E+02  2.4698635691504575E-06  6.3573381374752826E-04  1.4015491196664044E-03  1.6565907323813023E-03
  519  5.1851851851851852E-01  3.9192689221602484E+02  2.4502313642825075E-06  6.4020770920898256E-04  1.4061425021014907E-03  1.6499937253357149E-03
  520  5.1951951951951952E-01  3.9787050613072302E+02  2.4308100251671161E-06  6.4476507668058407E-04  1.4107583596730965E-03  1.6434415194838734E-03
  521  5.2052052052052052E-01  4.0392804309679039E+02  2.4115967729362187E-06  6.4940771015377443E-04  1.4153967636267124E-03  1.6369337096929527E-03
  522  5.2152152152152152E-01  4.1010229010740491E+02  2.3925888642668418E-06  6.5413744834753789E-04  1.4200577815795942E-03  1.6304698928246428E-03
  523  5.2252252252252252E-01  4.1639611454817367E+02  2.3737835907605614E-06  6.5895617598060652E-04  1.4247414774423201E-03  1.6240496676725409E-03
  524  5.2352352352352352E-01  4.2281246680444822E+02  2.3551782783361015E-06  6.6386582508502698E-04  1.4294479113416611E-03  1.6176726349007637E-03
  525  5.2452452452452452E-01  4.2935438296280653E+02  2.3367702866349084E-06  6.6886837636263446E-04  1.4341771395448877E-03  1.6113383969838064E-03
  526  5.2552552552552553E-01  4.3602498761049107E+02  2.3185570084395351E-06  6.7396586058604371E-04  1.4389292143856335E-03  1.6050465581476775E-03
  527  5.2652652652652653E-01  4.4282749673676080E+02  2.3005358691046769E-06  6.7916036004583502E-04  1.4437041841914404E-03  1.5987967243123384E-03
  528  5.2752752752752753E-01  4.4976522074029231E+02  2.2827043260006998E-06  6.8445401004568331E-04  1.4485020932131087E-03  1.5925885030354758E-03
  529  5.2852852852852853E-01  4.5684156754695120E+02  2.2650598679695051E-06  6.8984900044725274E-04  1.4533229815559753E-03  1.5864215034576352E-03
  530  5.2952952952952953E-01  4.6406004584244953E+02  2.2476000147925774E-06  6.9534757726675584E-04  1.4581668851132436E-03  1.5802953362487439E-03
  531  5.3053053053053053E-01  4.7142426842460948E+02  2.2303223166710628E-06  7.0095204432515736E-04  1.4630338355014891E-03  1.5742096135560512E-03
  532  5.3153153153153153E-01  4.7893795568016832E+02  2.2132243537177270E-06  7.0666476495408664E-04  1.4679238599984614E-03  1.5681639489535125E-03
  533  5.3253253253253253E-01  4.8660493919128418E+02  2.1963037354606432E-06  7.1248816375961109E-04  1.4728369814833049E-03  1.5621579573926445E-03
  534  5.3353353353353353E-01  4.9442916547713915E+02  2.1795581003584603E-06  7.1842472844611487E-04  1.4777732183793178E-03  1.5561912551548771E-03
  535  5.3453453453453453E-01  5.0241469987628353E+02  2.1629851153271032E-06  7.2447701170262340E-04  1.4827325845993667E-03  1.5502634598054269E-03
  536  5.3553553553553554E-01  5.1056573057562578E+02  2.1465824752777559E-06  7.3064763315401512E-04  1.4877150894940729E-03  1.5443741901487174E-03
  537  5.3653653653653654E-01  5.1888657279224615E+02  2.1303479026659806E-06  7.3693928137966689E-04  1.4927207378028846E-03  1.5385230661853670E-03
  538  5.3753753753753754E-01  5.2738167311449880E+02  2.1142791470518211E-06  7.4335471600218993E-04  1.4977495296081442E-03  1.5327097090707690E-03
  539  5.3853853853853854E-01  5.3605561400916912E+02  2.0983739846707434E-06  7.4989676984902816E-04  1.5028014602922597E-03  1.5269337410752830E-03
  540  5.3953953953953954E-01  5.4491311850176958E+02  2.0826302180152627E-06  7.5656835118981142E-04  1.5078765204980824E-03  1.5211947855460570E-03
  541  5.4054054054054054E-01  5.5395905503739054E+02  2.0670456754271044E-06  7.6337244605248233E-04  1.5129746960925937E-03  1.5154924668704979E-03
  542  5.4154154154154154E-01  5.6319844252987217E+02  2.0516182106997477E-06  7.7031212062134739E-04  1.5180959681339943E-03  1.5098264104414078E-03
  543  5.4254254254254254E-01  5.7263645560743145E+02  2.0363457026911977E-06  7.7739052372034124E-04  1.5232403128422900E-03  1.5041962426237984E-03
  544  5.4354354354354354E-01  5.8227843006326498E+02  2.0212260549468295E-06  7.8461088938493765E-04  1.5284077015734589E-03  1.4986015907233982E-03
  545  5.4454454454454454E-01  5.9212986852005460E+02  2.0062571953321484E-06  7.9197653952629238E-04  1.5335981007972830E-03  1.4930420829568619E-03
  546  5.4554554554554555E-01  6.0219644631773060E+02  1.9914370756753052E-06  7.9949088669136159E-04  1.5388114720789212E-03  1.4875173484236916E-03
  547  5.4654654654654655E-01  6.1248401763429687E+02  1.9767636714192066E-06  8.0715743692290589E-04  1.5440477720642917E-03  1.4820270170798757E-03
  548  5.4754754754754755E-01  6.2299862184999557E+02  1.9622349812830565E-06  8.1497979272346406E-04  1.5493069524693323E-03  1.4765707197132508E-03
  549  5.4854854854854855E-01  6.3374649016558666E+02  1.9478490269331617E-06  8.2296165612756303E-04  1.5545889600731936E-03  1.4711480879205880E-03
  550  5.4954954954954955E-01  6.4473405248604171E+02  1.9336038526628354E-06  8.3110683188662202E-04  1.5598937367154197E-03  1.4657587540864043E-03
  551  5.5055055055055055E-01  6.5596794458150289E+02  1.9194975250812260E-06  8.3941923077120912E-04  1.5652212192971598E-03  1.4604023513634963E-03
  552  5.5155155155155155E-01  6.6745501553793881E+02  1.9055281328108991E-06  8.4790287299551882E-04  1.5705713397864506E-03  1.4550785136551907E-03
  553  5.5255255255255255E-01  6.7920233551054054E+02  1.8916937861939962E-06  8.5656189176915963E-04  1.5759440252275994E-03  1.4497868755993055E-03
  554  5.5355355355355355E-01  6.9121720379354510E+02  1.8779926170067932E-06  8.6540053698157182E-04  1.5813391977546926E-03  1.4445270725538104E-03
  555  5.5455455455455455E-01  7.0350715722085253E+02  1.8644227781824756E-06  8.7442317902463839E-04  1.5867567746092455E-03  1.4392987405841760E-03
  556  5.5555555555555556E-01  7.1607997891251762E+02  1.8509824435419498E-06  8.8363431275930657E-04  1.5921966681620031E-03  1.4341015164523938E-03
  557  5.5655655655655656E-01  7.2894370738295114E+02  1.8376698075325029E-06  8.9303856163230470E-04  1.5976587859388917E-03  1.4289350376076518E-03
